Timestamp,Voltage (V),Current (mA),Power (mW),Anomaly
2025-11-10 10:29:08.023146,12.099353769879391,475.0426095238112,5.948791257314308,0
2025-11-10 10:40:43.023146,12.284636998025903,419.9905400764973,5.225009501921397,0
2025-11-10 10:32:38.023146,11.995981461948046,478.8983066304944,5.748320155683646,0
2025-11-10 10:39:28.023146,11.848957428268006,449.53766230102417,4.7998937938751185,0
2025-11-10 10:33:14.023146,12.309318712992466,439.57687836527424,5.461832492421548,0
2025-11-10 10:33:15.023146,12.14240328916495,454.4082604471395,5.557730096769972,0
2025-11-10 10:46:43.023146,-0.38202862966137374,-38.310831578571936,0.01463583448914952,1
2025-11-10 10:44:33.023146,11.501714195124565,1007.3236513756582,11.585948740112118,1
2025-11-10 10:35:58.023146,12.379398886898004,479.2513585987209,6.10393842513655,0
2025-11-10 10:31:10.023146,11.763840975156112,456.7028429551013,5.373438713122946,0
2025-11-10 10:41:28.023146,12.325709148900462,483.92805771858093,6.45194818798077,0
2025-11-10 10:34:47.023146,11.63487903447124,427.9177606145519,5.141441046010996,0
2025-11-10 10:33:41.023146,12.381721552830918,436.92053144464256,5.7091433876418485,0
2025-11-10 10:45:12.023146,12.065576554126348,893.3736685537639,10.779068389376135,1
2025-11-10 10:35:50.023146,12.086810180455366,435.59091494181786,5.0722798389972334,0
2025-11-10 10:36:33.023146,11.713474538570434,460.0794245650982,5.392366084246469,0
2025-11-10 10:27:52.023146,11.64316998149375,461.103840713476,5.525155072890141,0
2025-11-10 10:33:56.023146,11.95409639397452,432.8928805300737,5.230966024943465,0
2025-11-10 10:39:51.023146,12.356453544831352,448.9401192437492,5.970834096104716,0
2025-11-10 10:44:32.023146,12.481633582934963,1074.8049940597443,13.415322108962318,1
2025-11-10 10:30:16.023146,11.504659690512286,469.3551567551379,5.428969994501435,0
2025-11-10 10:38:05.023146,11.931150073898332,430.34286209744755,5.102921198963247,0
2025-11-10 10:28:02.023146,11.72970081749379,435.1543061264703,5.143454572818159,0
2025-11-10 10:41:41.023146,11.690882483849784,446.5516076322469,4.967331034418613,0
2025-11-10 10:43:56.023146,6.341420470963007,406.596856971176,2.578401632226233,1
2025-11-10 10:36:55.023146,12.081398827663088,460.10107256858697,5.82936601938541,0
2025-11-10 10:35:32.023146,11.982894474672564,497.95114018107773,6.1575530346668055,0
2025-11-10 10:40:58.023146,12.176038243985008,394.11842825276005,4.6923437625081466,0
2025-11-10 10:28:41.023146,12.41319255555004,442.8852837147221,5.374119406620776,0
2025-11-10 10:33:39.023146,12.202053288070806,435.4566350116811,5.324297576360954,0
2025-11-10 10:45:57.023146,12.40454070033307,848.6698848822792,10.527360128169214,1
2025-11-10 10:36:15.023146,12.015097675280753,427.4893049261509,5.673510703847931,0
2025-11-10 10:42:53.023146,11.937705688802197,449.95438375714946,5.6908622118902,0
2025-11-10 10:28:11.023146,12.22684831172435,484.3078559766383,5.964553508241469,0
2025-11-10 10:30:45.023146,12.091539340294352,432.1631458888144,5.76416013993387,0
2025-11-10 10:33:52.023146,11.849208433836175,431.6042136793751,5.472030610595287,0
2025-11-10 10:39:56.023146,12.002551513578194,427.4269955108742,5.047767608956788,0
2025-11-10 10:29:19.023146,11.99691879382313,458.95511877820303,5.589523156982723,0
2025-11-10 10:42:39.023146,11.935049159169495,446.45459287213896,5.4220255515553655,0
2025-11-10 10:31:12.023146,12.411115225692914,458.91770922935325,5.705632604765422,0
2025-11-10 10:46:17.023146,-1.2585450535576181,-20.46461241437696,0.025755636727087947,1
2025-11-10 10:30:20.023146,11.842510688013473,422.99660622265657,5.0652287849791096,0
2025-11-10 10:30:30.023146,11.900163159715223,434.3588161633897,4.803358810913232,0
2025-11-10 10:42:04.023146,11.920177464817819,447.7310165761967,5.292157849495871,0
2025-11-10 10:29:32.023146,12.029175164935504,414.0984996140531,4.9527026319778145,0
2025-11-10 10:39:39.023146,11.909225574661965,494.43860626076224,6.033286496267042,0
2025-11-10 10:36:28.023146,11.828570670979607,452.2637925648051,5.507079579241198,0
2025-11-10 10:39:40.023146,12.088175861489535,419.6557220333159,5.343114714366069,0
2025-11-10 10:36:50.023146,11.835218014934531,461.5140353083218,5.213977588534636,0
2025-11-10 10:40:47.023146,12.363805572356187,457.76194489644837,5.526394969917852,0
2025-11-10 10:27:56.023146,12.326385934108652,455.08957542629224,5.733055472861026,0
2025-11-10 10:31:59.023146,11.743854337292909,485.907802348585,5.343525975681453,0
2025-11-10 10:39:45.023146,11.93116238797095,470.66467576221095,5.877834447551588,0
2025-11-10 10:33:08.023146,11.814467422281608,459.7810324303903,5.608042887926585,0
2025-11-10 10:45:50.023146,12.804783785274617,876.1005019309052,11.218277501395809,1
2025-11-10 10:46:03.023146,1.502653086761418,16.498032599240986,0.02479081961073997,1
2025-11-10 10:32:12.023146,11.95976405613594,425.47862983479365,5.127614754087256,0
2025-11-10 10:34:19.023146,12.041314104736735,469.3649684396704,5.304059744540647,0
2025-11-10 10:30:04.023146,12.000108827606379,442.032933128722,5.105028300023922,0
2025-11-10 10:45:03.023146,11.8556389226888,1032.3084679057267,12.238676452324377,1
2025-11-10 10:41:19.023146,11.919086839098238,487.74992033763306,5.790518547781251,0
2025-11-10 10:29:09.023146,12.226690252381434,438.7778749267869,5.303587427362365,0
2025-11-10 10:38:53.023146,11.82924074620344,433.4790262854785,5.380882536586546,0
2025-11-10 10:34:48.023146,12.291581853287544,472.0412524090018,5.606969777412228,0
2025-11-10 10:36:06.023146,11.527269580546026,457.66664298833814,5.007965744142268,0
2025-11-10 10:30:13.023146,11.844546286015714,431.6941185720908,5.274632575856208,0
2025-11-10 10:30:27.023146,11.953828511272567,457.61682649181006,5.659834458628961,0
2025-11-10 10:42:29.023146,11.99294041734476,463.0438071059547,5.304385925329311,0
2025-11-10 10:27:59.023146,11.731145477713708,451.21238462751273,5.046574051325381,0
2025-11-10 10:37:58.023146,12.21758025567645,490.0494936525548,6.046715139273133,0
2025-11-10 10:29:33.023146,11.79660975115648,422.87502344313765,4.789442843635055,0
2025-11-10 10:32:45.023146,11.742967789799915,454.59120145952073,5.141629242927575,0
2025-11-10 10:35:11.023146,12.045039674399392,477.6340498447514,5.728153453656746,0
2025-11-10 10:30:05.023146,11.94488219635795,451.0540192381047,5.726665158046833,0
2025-11-10 10:36:34.023146,12.055714676332707,483.03953349357437,5.7665406019023875,0
2025-11-10 10:36:17.023146,12.000986137722483,484.3796222554286,5.5575127769379735,0
2025-11-10 10:27:36.023146,11.99828589194182,435.71466509895686,5.38531968937246,0
2025-11-10 10:29:58.023146,12.16831198506738,479.7272787925391,5.946041017757615,0
2025-11-10 10:31:15.023146,11.99520067962471,474.51793625419305,5.651532599442702,0
2025-11-10 10:37:26.023146,11.860484359988506,447.52697234747086,5.680795793978049,0
2025-11-10 10:30:47.023146,11.991730143807676,458.4683467319545,5.528416078886146,0
2025-11-10 10:32:53.023146,11.911294363413104,419.23872997091433,4.965626926739431,0
2025-11-10 10:43:53.023146,7.171501320847823,594.7050096606524,4.264927762296186,1
2025-11-10 10:29:15.023146,12.105389538999448,432.43597246492857,5.312636456321037,0
2025-11-10 10:40:16.023146,11.929565774169475,440.2151025903004,5.011019595006121,0
2025-11-10 10:37:15.023146,12.009662829281659,447.30223104441905,5.505735559432277,0
2025-11-10 10:33:25.023146,11.792801636435183,479.8957900676493,5.5973942385072215,0
2025-11-10 10:37:14.023146,12.024656367857313,457.7761455815846,5.373524805192626,0
2025-11-10 10:31:36.023146,12.310692357191467,448.97761697018933,5.750848335336275,0
2025-11-10 10:42:23.023146,11.887133493168351,414.1639392601814,5.004785796707885,0
2025-11-10 10:46:26.023146,1.9352995111932372,-36.39763307664177,-0.07044032150181562,1
2025-11-10 10:27:12.023146,11.924863184099493,475.6244622430212,5.863902528409694,0
2025-11-10 10:30:00.023146,12.05208581225005,470.3713024772791,5.658857614726778,0
2025-11-10 10:38:27.023146,12.349067226575272,452.6275546576544,5.488063929412222,0
2025-11-10 10:45:34.023146,12.344748030722718,809.6892846815856,9.995410202570291,1
2025-11-10 10:35:29.023146,12.100202697703432,492.79023372064097,6.0824878682552095,0
2025-11-10 10:40:13.023146,12.37849450029681,418.3435231378496,5.348637025176448,0
2025-11-10 10:40:22.023146,11.846173816988259,462.1633391564261,5.34606190030994,0
2025-11-10 10:27:35.023146,11.949015562311004,456.85422408222,5.386808836877229,0
2025-11-10 10:30:59.023146,11.90326637325873,460.42131081781565,5.041007975296907,0
2025-11-10 10:35:48.023146,12.150352395933282,466.38047210688796,5.671894978655389,0
2025-11-10 10:36:20.023146,11.787502753406962,460.35797344527623,5.2975612015145614,0
2025-11-10 10:46:40.023146,-0.4582871554592858,-13.174892356497622,0.006037883941541582,1
2025-11-10 10:30:12.023146,12.09460770498338,437.63774623399945,5.382422744069387,0
2025-11-10 10:45:28.023146,12.407602599858405,781.5283384016311,9.696893043415097,1
2025-11-10 10:41:31.023146,12.07107298594283,470.4471689616402,5.1990636799513705,0
2025-11-10 10:35:00.023146,11.950105047891398,434.12310613706507,5.1831199975259254,0
2025-11-10 10:35:53.023146,11.862691471232592,462.2524664051333,5.603419306213382,0
2025-11-10 10:28:43.023146,11.939171470325428,459.8875444082871,5.701137133388588,0
2025-11-10 10:43:01.023146,12.25050541534428,456.9911044801665,5.5002670973592425,0
2025-11-10 10:45:05.023146,12.383157220106737,1030.7360082426358,12.763766042493794,1
2025-11-10 10:32:43.023146,12.012454488822199,446.64006064493856,5.2622933004786185,0
2025-11-10 10:32:04.023146,12.028473917406815,478.5681039980797,5.683611098499962,0
2025-11-10 10:31:39.023146,11.888155820367128,429.07520154658675,4.876401959050539,0
2025-11-10 10:27:08.023146,11.937786976309924,469.26169632445783,5.567247242316683,0
2025-11-10 10:42:57.023146,12.240683145728246,487.7801649815701,6.28946334753943,0
2025-11-10 10:32:44.023146,11.96864769268338,469.41360051255873,5.438767650188458,0
2025-11-10 10:40:18.023146,12.277458052976641,469.1379628226893,6.111948779873064,0
2025-11-10 10:30:14.023146,12.132134981933683,448.14710219148753,5.527792297933525,0
2025-11-10 10:39:18.023146,12.051385432286727,411.23020939000395,4.738153666050708,0
2025-11-10 10:40:48.023146,11.902041111788709,467.1679792521991,5.108631554254882,0
2025-11-10 10:31:35.023146,11.858356589166222,433.61108518432025,5.284658312245083,0
2025-11-10 10:41:24.023146,12.109977232357174,499.01130071675084,6.0537141227542,0
2025-11-10 10:39:42.023146,11.864804569555346,433.6090011795055,4.929634731232449,0
2025-11-10 10:38:33.023146,11.84851755610334,437.4680389408821,5.067742959768498,0
2025-11-10 10:34:52.023146,12.46335596532534,438.52831467568325,5.231477681510918,0
2025-11-10 10:43:52.023146,6.794569448914927,446.4315642638437,3.033310267578413,1
2025-11-10 10:31:46.023146,12.366679531107975,425.5570068911513,5.11653629857344,0
2025-11-10 10:38:20.023146,12.023913819554052,477.0548380656298,5.904010237178276,0
2025-11-10 10:43:04.023146,11.959907257641756,462.2153990602822,5.716280555803163,0
2025-11-10 10:30:07.023146,11.716459325878072,424.2190100261192,5.178481394024173,0
2025-11-10 10:43:30.023146,12.252645309635216,432.5334442535907,5.248903476057934,0
2025-11-10 10:27:13.023146,12.059028854137305,454.54406725150204,5.5745115314360705,0
2025-11-10 10:39:41.023146,11.607737191463842,463.9553989294683,5.498174088208029,0
2025-11-10 10:45:47.023146,12.0132615750074,713.6503948012476,8.573268865854688,1
2025-11-10 10:30:36.023146,11.997830703241906,452.37128134962666,5.2432374824818435,0
2025-11-10 10:37:21.023146,12.003045244713293,433.73717888266697,5.126972848304251,0
2025-11-10 10:35:06.023146,11.932348032462103,457.5328371413413,5.523186870048746,0
2025-11-10 10:41:56.023146,12.131892667229591,436.82230362177785,5.15207280393208,0
2025-11-10 10:38:10.023146,11.639111295780273,479.9852675144688,5.318676434842938,0
2025-11-10 10:32:19.023146,12.401870539607184,439.7189334392441,5.528457930169979,0
2025-11-10 10:43:16.023146,11.850383006993031,437.1381309217825,4.853146633561958,0
2025-11-10 10:27:34.023146,11.758570687818231,454.69625212164823,5.570826253050051,0
2025-11-10 10:30:08.023146,12.129012982508181,393.1662189327063,4.632912087655173,0
2025-11-10 10:39:02.023146,11.786681599436331,444.48229032904396,5.272543820726591,0
2025-11-10 10:45:21.023146,12.910224175958255,790.2184187510709,10.20189693404758,1
2025-11-10 10:35:26.023146,11.869964233229663,436.8087808114083,5.259779425157079,0
2025-11-10 10:34:09.023146,12.23044715360754,454.8848990550523,5.317660768038552,0
2025-11-10 10:39:11.023146,12.271000306421584,438.67996124011864,5.637626195452335,0
2025-11-10 10:36:49.023146,12.011977287161104,430.6823921358748,5.18566714933227,0
2025-11-10 10:39:59.023146,11.82843108873253,434.1071579812179,5.105507998013497,0
2025-11-10 10:31:01.023146,11.817654963644271,453.4972720659684,5.348515401377264,0
2025-11-10 10:33:43.023146,11.635123830254338,458.16885142757155,4.862951042013763,0
2025-11-10 10:34:27.023146,11.77857132322955,428.88671472566267,5.085884845008091,0
2025-11-10 10:33:32.023146,11.951248123614905,461.99980727406484,5.572129641028037,0
2025-11-10 10:36:39.023146,12.14184940769913,462.0126231402342,5.723851931969257,0
2025-11-10 10:45:45.023146,12.359541479266312,876.3120078216056,10.830814609450279,1
2025-11-10 10:28:12.023146,11.94875312404565,452.8893577488375,5.764722780534118,0
2025-11-10 10:36:32.023146,11.87492290212357,443.639821010404,5.137982686158341,0
2025-11-10 10:41:32.023146,12.0137557926035,450.62802442462174,5.146296542944934,0
2025-11-10 10:39:34.023146,12.355898753890514,445.5589945988367,5.456053446741318,0
2025-11-10 10:32:08.023146,11.903486659470898,464.8149574992557,5.623273772593949,0
2025-11-10 10:41:21.023146,12.267458557278905,472.34928799358784,6.153622224118978,0
2025-11-10 10:46:16.023146,-1.109594100524248,52.23490330173692,-0.05795954054506185,1
2025-11-10 10:28:47.023146,11.860086854923168,468.50171428700014,5.70952510765358,0
2025-11-10 10:43:08.023146,12.005224283106292,431.6310922185541,5.050600467095179,0
2025-11-10 10:44:27.023146,11.54709209796869,834.4703431257647,9.635705905096739,1
2025-11-10 10:34:14.023146,11.861730011264344,464.721017503547,5.447014241820389,0
2025-11-10 10:39:38.023146,11.924275294467813,445.726767502921,5.30300935985557,0
2025-11-10 10:42:48.023146,11.815435377732191,416.9480429054912,4.71002978709411,0
2025-11-10 10:35:37.023146,12.027181261057649,439.5956147634132,5.362577758602553,0
2025-11-10 10:41:27.023146,12.055727361688147,447.59013305734675,5.216351451910014,0
2025-11-10 10:30:37.023146,11.886458919832856,466.182872488292,5.452301200480364,0
2025-11-10 10:40:46.023146,11.91417538896162,485.0907809935472,5.648767594225726,0
2025-11-10 10:40:57.023146,11.93304717329282,456.8940602229841,5.615170260855809,0
2025-11-10 10:42:46.023146,11.72199543924817,443.22595937969305,5.418288870604774,0
2025-11-10 10:31:53.023146,11.98140709707748,443.87577494356066,5.346057028051373,0
2025-11-10 10:41:53.023146,12.488902472503415,481.52396603702493,6.285933209643631,0
2025-11-10 10:28:23.023146,12.076443714070379,468.57809339772604,5.645695997954408,0
2025-11-10 10:36:59.023146,12.156596976093883,463.3145205726183,5.798379809283431,0
2025-11-10 10:42:31.023146,11.853876393271563,448.7534908974945,5.160371591187203,0
2025-11-10 10:38:37.023146,11.756502856378575,442.89585510603945,5.438802040962936,0
2025-11-10 10:42:10.023146,12.11312440193588,487.4196849843389,5.547554370349362,0
2025-11-10 10:38:15.023146,12.257722051407955,429.82270545928105,5.323489987575856,0
2025-11-10 10:42:21.023146,11.676461414414812,448.500215065553,5.300208382916347,0
2025-11-10 10:46:27.023146,1.5074175703057744,65.48843585615077,0.09871841886140435,1
2025-11-10 10:31:03.023146,12.122017576363415,458.46767342329804,5.441323619688939,0
2025-11-10 10:32:17.023146,12.013249777152385,466.6067862310174,5.509632601534969,0
2025-11-10 10:41:45.023146,12.050116186647024,472.417789132365,5.636401395285673,0
2025-11-10 10:33:21.023146,12.102972260282503,414.5930515558606,4.909176965071518,0
2025-11-10 10:27:26.023146,11.972904067696508,466.9838089136107,5.458929230609899,0
2025-11-10 10:28:05.023146,12.133364149245061,449.5513539284396,5.461344147329733,0
2025-11-10 10:27:27.023146,11.890206057269177,439.0923980363531,5.152558037465252,0
2025-11-10 10:36:45.023146,11.955189811409932,452.459490535271,5.635583619520086,0
2025-11-10 10:33:18.023146,11.84971080197312,475.80230228300724,5.834768647811527,0
2025-11-10 10:44:54.023146,11.860274579982121,946.9324204425312,11.230878515135496,1
2025-11-10 10:45:18.023146,12.564563472014845,848.3027922408863,10.65855427659804,1
2025-11-10 10:38:17.023146,12.08727094082043,430.23965139695474,5.062542447420495,0
2025-11-10 10:43:15.023146,11.797363609878193,435.15904284143585,4.8606931692675985,0
2025-11-10 10:29:18.023146,11.781360842836973,465.4681365147252,5.719447165450955,0
2025-11-10 10:30:40.023146,12.055126513873182,449.7417619960021,5.2463995632360865,0
2025-11-10 10:30:52.023146,12.319929887745738,440.61044122000834,5.738235817983783,0
2025-11-10 10:39:37.023146,11.996575889499466,449.3854651993895,5.755598076600357,0
2025-11-10 10:35:12.023146,11.901063757390034,417.48838861815653,5.224609984611783,0
2025-11-10 10:32:15.023146,11.904337355932684,440.3827530764452,5.29469769283524,0
2025-11-10 10:43:02.023146,12.04625483072367,468.4104335679545,5.940527107452474,0
2025-11-10 10:46:36.023146,0.9649926772284063,-15.512341691814527,-0.014969296139265927,1
2025-11-10 10:29:41.023146,11.933985086276722,441.59978110674774,5.003094727695353,0
2025-11-10 10:30:15.023146,12.345744442457818,450.96577177677455,5.320630202163823,0
2025-11-10 10:29:06.023146,11.859025544417275,433.8694604577679,5.2287624841261655,0
2025-11-10 10:44:23.023146,12.36451707587199,1049.488701992594,12.97642097672216,1
2025-11-10 10:35:22.023146,12.110914852474622,430.8876666889993,5.192934320168071,0
2025-11-10 10:44:37.023146,12.21661025780976,985.2628431556454,12.036572156334067,1
2025-11-10 10:42:37.023146,12.123670879992364,448.2519167342765,5.599725399221785,0
2025-11-10 10:43:31.023146,12.302822104220539,463.919587762973,5.81408338528069,0
2025-11-10 10:37:29.023146,12.070342838558831,459.7777434042921,5.53962023791236,0
2025-11-10 10:43:24.023146,11.816599043478181,469.52373323523085,5.645544567533945,0
2025-11-10 10:40:08.023146,12.130392483374711,435.3199120454499,5.476460056924308,0
2025-11-10 10:34:51.023146,12.423832638193456,438.5656871322565,5.178438215971455,0
2025-11-10 10:27:50.023146,11.895028167633258,434.34216426761066,5.0521907515347015,0
2025-11-10 10:32:26.023146,11.785571133806162,453.3599589752179,5.698812395333009,0
2025-11-10 10:45:59.023146,12.414550202361772,848.1780483710592,10.529748962043744,1
2025-11-10 10:43:37.023146,8.170664591914546,371.0175385614969,3.0314598653037126,1
2025-11-10 10:41:34.023146,12.037885293549863,455.8413492492657,5.42987059301022,0
2025-11-10 10:29:04.023146,12.263612170289816,456.7855084089716,5.66479760580218,0
2025-11-10 10:32:10.023146,11.731243790756704,484.0648161086115,5.72198567276346,0
2025-11-10 10:37:52.023146,12.11049741550349,457.4337501710375,5.633885406696247,0
2025-11-10 10:31:44.023146,12.108208052499586,451.4760924599566,5.277042772035242,0
2025-11-10 10:39:55.023146,12.068824893270124,482.1242046244922,5.811857056349687,0
2025-11-10 10:34:23.023146,12.23544312667614,435.86076803663775,5.354298324812188,0
2025-11-10 10:37:57.023146,11.710506660032527,451.39183472379034,5.118568027623127,0
2025-11-10 10:27:46.023146,11.878636357063014,469.7285155003759,5.428755092346593,0
2025-11-10 10:41:14.023146,12.29718781251469,450.10072928010277,5.676118630708129,0
2025-11-10 10:40:45.023146,11.65536098833776,471.26962034281746,5.419727497708946,0
2025-11-10 10:43:44.023146,6.128116168061769,555.207073372572,3.4023734429567156,1
2025-11-10 10:34:04.023146,11.71862221769779,415.76204671362353,4.702151321753736,0
2025-11-10 10:41:06.023146,11.51504609987984,431.639747180007,4.914762196935576,0
2025-11-10 10:33:38.023146,11.813069858225935,482.2975957259539,5.971707491061392,0
2025-11-10 10:28:52.023146,12.072715220581129,405.7631980521763,5.059193733635519,0
2025-11-10 10:30:29.023146,12.189372964520793,487.04036420238106,5.686711142042322,0
2025-11-10 10:38:04.023146,12.138112922009299,474.3188798607952,5.726343201969184,0
2025-11-10 10:35:23.023146,12.317224677663763,441.10539596888674,5.500606694483952,0
2025-11-10 10:41:10.023146,11.942645749499395,454.69640131553575,5.2291157770720025,0
2025-11-10 10:34:28.023146,11.986685349906486,427.4104322621864,5.415122946298449,0
2025-11-10 10:39:06.023146,11.94347935165488,441.61975392257887,5.207413027211663,0
2025-11-10 10:27:19.023146,12.148583527785688,427.14836851362986,5.589272767758111,0
2025-11-10 10:34:37.023146,11.612709445014499,455.00664812749926,5.246181983825288,0
2025-11-10 10:40:07.023146,11.936891073259243,424.38511717078654,5.062668917883853,0
2025-11-10 10:41:39.023146,12.170054429512284,454.1417777987823,5.4069003074138315,0
2025-11-10 10:34:41.023146,12.284489773800992,464.4905119990099,5.633844371800004,0
2025-11-10 10:32:13.023146,12.14412942483301,461.58884848629356,5.734065162282811,0
2025-11-10 10:38:38.023146,12.267398647200451,418.9404257215268,5.399489864179387,0
2025-11-10 10:32:56.023146,12.206227600747193,437.20025007622854,5.6092263070580755,0
2025-11-10 10:40:17.023146,11.916585652645022,485.1190236712837,6.114076326161067,0
2025-11-10 10:27:24.023146,11.951150106195579,451.5421504496343,5.14776114188866,0
2025-11-10 10:40:44.023146,11.982889802595972,429.67592023871356,5.249330386128202,0
2025-11-10 10:41:55.023146,12.347607875111962,451.12166102778485,5.272305154691585,0
2025-11-10 10:46:49.023146,-1.7641645754765904,-94.05063414091485,0.16592079705251117,1
2025-11-10 10:34:53.023146,11.759600309453688,462.336637992497,5.430225125768203,0
2025-11-10 10:40:01.023146,12.236528383772548,459.68251961856805,5.662653629271443,0
2025-11-10 10:27:18.023146,11.874528774470281,436.46541145557757,5.351899998899929,0
2025-11-10 10:30:54.023146,12.334131184354359,456.7072443382337,5.640688993416506,0
2025-11-10 10:27:15.023146,12.011520841135338,443.6447350392794,5.235677877061433,0
2025-11-10 10:29:29.023146,12.040385639491237,453.0458570097138,5.167701119813921,0
2025-11-10 10:27:16.023146,12.091370656547682,455.0198644581289,5.465530488110428,0
2025-11-10 10:31:37.023146,12.001486956204458,500.7157035413484,6.069076533129849,0
2025-11-10 10:37:25.023146,12.019473779928175,468.59465381081714,5.951169818644745,0
2025-11-10 10:42:12.023146,12.140527491764907,469.35057068184506,5.607656020515109,0
2025-11-10 10:45:16.023146,12.897430728005324,722.7289828268296,9.321346991130785,1
2025-11-10 10:32:33.023146,12.257158485519795,432.29045655278594,5.560718279757034,0
2025-11-10 10:38:26.023146,12.399227305657817,462.87908204428385,5.948279089045694,0
2025-11-10 10:36:51.023146,12.190765174338877,448.5231988495116,5.377050189186093,0
2025-11-10 10:45:07.023146,12.380844950611525,1049.3390110047935,12.99170359587839,1
2025-11-10 10:40:56.023146,11.763165427382848,445.8135078066929,5.56214566740389,0
2025-11-10 10:31:40.023146,11.896853990623274,442.0815550734565,5.157206095840549,0
2025-11-10 10:27:05.023146,12.056647628047026,411.5274221827165,4.811909763912202,0
2025-11-10 10:39:58.023146,12.021865741627874,453.6867678152358,5.264601575074964,0
2025-11-10 10:44:05.023146,8.635338416391546,556.4700942989095,4.805307582872399,1
2025-11-10 10:30:44.023146,12.317473449719625,424.16608712878383,5.232953433385796,0
2025-11-10 10:38:00.023146,12.144139817389446,459.43893144616544,5.619633418298323,0
2025-11-10 10:46:42.023146,1.1258879370549368,5.103628913659875,0.005746114229094445,1
2025-11-10 10:27:29.023146,12.168926844034884,453.74078528654496,5.376293557608207,0
2025-11-10 10:36:36.023146,12.54468192312408,427.4938277329593,5.370382164383374,0
2025-11-10 10:39:49.023146,11.913121123569894,420.4069826465344,5.358187763212722,0
2025-11-10 10:46:29.023146,2.7367513706519855,62.428679185814076,0.17085177332976975,1
